venda_id,data_venda,cliente_id,produto_id,vendedor_id,quantidade,desconto_pct,preco_unitario,valor_bruto,valor_liquido,cd_id
389,2026-04-25,334,39,44,16,0.0,4.8,76.8,76.8,2
390,2026-03-05,290,69,37,11,0.08,6.21,68.31,62.85,5
391,2026-07-31,2804,20,37,35,0.0,10.02,350.7,350.7,5
392,2026-07-23,375,79,48,7,0.02,11.94,83.58,81.91,5
393,2026-04-20,1223,52,11,45,0.0,10.54,474.3,474.3,3
394,2026-01-06,2613,29,7,13,0.1,9.08,118.04,106.24,1
395,2026-05-12,417,50,34,1,0.02,7.46,7.46,7.31,3
396,2026-05-03,1991,56,49,33,0.1,6.11,201.63,181.47,4
397,2026-02-02,1148,55,16,35,0.1,6.26,219.1,197.19,4
398,2026-05-20,1309,70,35,31,0.0,10.18,315.58,315.58,5
399,2026-07-04,2794,53,58,18,0.02,9.13,164.34,161.05,1
400,2026-01-24,1948,3,38,9,0.05,6.04,54.36,51.64,5
401,2026-06-09,959,31,5,43,0.02,4.2,180.6,176.99,3
402,2026-01-31,2805,73,53,25,0.05,8.39,209.75,199.26,2
403,2026-06-14,1743,17,59,24,0.02,6.96,167.04,163.7,4
404,2026-04-03,299,40,43,11,0.1,8.23,90.53,81.48,4
405,2026-01-02,1178,41,37,39,0.05,7.66,298.74,283.8,5
406,2026-08-01,732,45,36,46,0.02,10.01,460.46,451.25,1
407,2026-02-06,1928,70,38,32,0.08,10.18,325.76,299.7,5
408,2026-05-12,2581,44,21,36,0.05,9.44,339.84,322.85,3
409,2026-02-09,118,1,39,35,0.0,3.6,126.0,126.0,2
410,2026-07-25,2342,20,31,9,0.0,10.02,90.18,90.18,3
411,2026-06-12,2749,51,48,23,0.0,9.95,228.85,228.85,5
412,2026-06-26,2983,63,51,15,0.0,4.72,70.8,70.8,4
413,2026-04-06,1984,52,43,20,0.02,10.54,210.8,206.58,4
414,2026-04-13,942,59,60,42,0.02,3.49,146.58,143.65,4
415,2026-05-20,436,20,27,41,0.08,10.02,410.82,377.95,3
416,2026-06-22,2835,8,46,28,0.0,9.49,265.72,265.72,5
417,2026-07-06,1238,76,21,6,0.0,4.97,29.82,29.82,3
418,2026-01-04,1032,46,48,18,0.08,4.08,73.44,67.56,5
419,2026-05-26,2202,60,17,36,0.08,13.12,472.32,434.53,3
420,2026-01-25,2146,77,42,30,0.02,8.09,242.7,237.85,4
421,2026-03-05,2429,15,1,28,0.08,6.73,188.44,173.36,1
422,2026-07-02,2649,70,47,20,0.08,10.18,203.6,187.31,3
423,2026-02-25,2632,30,18,48,0.0,7.33,351.84,351.84,1
424,2026-06-25,513,51,15,45,0.08,9.95,447.75,411.93,4
425,2026-04-12,509,31,21,32,0.0,4.2,134.4,134.4,3
426,2026-02-21,617,16,26,43,0.02,9.42,405.06,396.96,4
427,2026-03-15,1882,71,8,9,0.0,5.85,52.65,52.65,4
428,2026-04-27,1743,28,34,8,0.05,7.94,63.52,60.34,3
429,2026-06-18,2572,2,8,35,0.0,9.61,336.35,336.35,4
430,2026-05-14,2532,13,33,34,0.08,10.13,344.42,316.87,1
431,2026-07-25,2441,77,23,12,0.1,8.09,97.08,87.37,1
432,2026-07-10,237,66,36,42,0.0,3.13,131.46,131.46,1
433,2026-06-15,2087,54,10,37,0.0,3.71,137.27,137.27,1
434,2026-05-13,2553,63,59,11,0.08,4.72,51.92,47.77,4
435,2026-03-05,2948,52,1,30,0.1,10.54,316.2,284.58,1
436,2026-04-01,1030,73,52,43,0.1,8.39,360.77,324.69,1
437,2026-01-27,2331,8,22,38,0.0,9.49,360.62,360.62,2
438,2026-03-24,1219,6,50,21,0.0,8.96,188.16,188.16,4
439,2026-07-23,483,56,36,41,0.0,6.11,250.51,250.51,1
440,2026-04-04,1020,78,50,16,0.02,2.4,38.4,37.63,4
441,2026-01-26,754,47,34,48,0.0,3.07,147.36,147.36,3
442,2026-05-24,2735,78,48,49,0.0,2.4,117.6,117.6,5
443,2026-07-31,527,33,40,15,0.0,12.02,180.3,180.3,4
444,2026-07-10,393,54,41,34,0.0,3.71,126.14,126.14,1
445,2026-03-02,1740,41,35,48,0.0,7.66,367.68,367.68,5
446,2026-04-10,1723,71,16,15,0.08,5.85,87.75,80.73,4
447,2026-04-27,1684,52,51,36,0.1,10.54,379.44,341.5,4
448,2026-02-24,445,36,52,26,0.0,3.74,97.24,97.24,1
449,2026-03-01,1496,20,44,22,0.05,10.02,220.44,209.42,2
450,2026-02-22,2786,26,17,32,0.0,2.42,77.44,77.44,3
451,2026-08-07,270,6,25,24,0.0,8.96,215.04,215.04,4
452,2026-06-14,2394,13,44,35,0.0,10.13,354.55,354.55,2
453,2026-07-04,378,41,12,48,0.08,7.66,367.68,338.27,5
454,2026-06-29,702,3,7,11,0.08,6.04,66.44,61.12,1
455,2026-07-31,2695,38,25,9,0.05,8.53,76.77,72.93,4
456,2026-01-24,894,4,33,31,0.0,5.58,172.98,172.98,1
457,2026-07-13,1568,13,54,48,0.0,10.13,486.24,486.24,3
458,2026-01-15,1145,56,20,42,0.05,6.11,256.62,243.79,3
459,2026-04-15,1843,3,13,20,0.0,6.04,120.8,120.8,4
460,2026-05-11,1217,27,43,40,0.08,7.64,305.6,281.15,4
461,2026-03-20,1332,16,53,45,0.02,9.42,423.9,415.42,2
462,2026-02-02,2453,5,52,15,0.02,4.73,70.95,69.53,1
463,2026-02-12,1663,17,38,6,0.05,6.96,41.76,39.67,5
464,2026-07-01,1694,9,1,48,0.1,8.06,386.88,348.19,1
465,2026-03-12,2417,7,40,8,0.02,2.81,22.48,22.03,4
466,2026-03-10,1284,54,7,1,0.08,3.71,3.71,3.41,1
467,2026-07-23,2471,10,48,16,0.02,11.95,191.2,187.38,5
468,2026-02-01,2159,76,56,39,0.0,4.97,193.83,193.83,1
469,2026-07-21,2652,39,37,37,0.02,4.8,177.6,174.05,5
470,2026-07-22,1374,33,15,16,0.08,12.02,192.32,176.93,4
471,2026-05-12,1676,71,18,34,0.08,5.85,198.9,182.99,1
472,2026-02-06,385,63,44,47,0.02,4.72,221.84,217.4,2
473,2026-02-04,335,34,46,1,0.1,12.11,12.11,10.9,5
474,2026-03-04,323,78,49,43,0.1,2.4,103.2,92.88,4
475,2026-05-08,1900,43,7,30,0.1,12.22,366.6,329.94,1
476,2026-02-03,978,57,45,44,0.1,4.61,202.84,182.56,1
477,2026-04-11,867,78,58,3,0.0,2.4,7.2,7.2,1
478,2026-01-26,1809,58,2,13,0.0,6.97,90.61,90.61,4
479,2026-04-29,1196,48,26,19,0.02,7.79,148.01,145.05,4
480,2026-01-05,405,50,45,40,0.0,7.46,298.4,298.4,1
481,2026-06-05,1673,53,32,34,0.0,9.13,310.42,310.42,2
482,2026-01-13,1651,79,58,17,0.05,11.94,202.98,192.83,1
483,2026-02-12,420,57,41,12,0.0,4.61,55.32,55.32,1
484,2026-02-08,809,24,23,22,0.0,10.19,224.18,224.18,1
485,2026-07-02,712,2,38,9,0.0,9.61,86.49,86.49,5
486,2026-01-12,2087,63,43,45,0.0,4.72,212.4,212.4,4
487,2026-04-05,748,40,47,41,0.05,8.23,337.43,320.56,3
488,2026-05-11,85,34,17,36,0.1,12.11,435.96,392.36,3
489,2026-04-24,801,75,55,24,0.05,5.8,139.2,132.24,3
490,2026-05-30,1408,13,60,32,0.02,10.13,324.16,317.68,4
491,2026-06-26,2309,4,13,13,0.0,5.58,72.54,72.54,4
492,2026-03-28,157,60,13,7,0.0,13.12,91.84,91.84,4
493,2026-07-02,2644,74,24,12,0.05,5.29,63.48,60.31,5
494,2026-03-11,992,67,19,27,0.0,8.43,227.61,227.61,5
495,2026-08-05,1028,70,12,47,0.0,10.18,478.46,478.46,5
496,2026-04-21,47,70,11,7,0.08,10.18,71.26,65.56,3
497,2026-06-11,830,55,43,15,0.1,6.26,93.9,84.51,4
498,2026-07-12,1408,74,58,4,0.1,5.29,21.16,19.04,1
499,2026-06-24,1879,28,6,22,0.05,7.94,174.68,165.95,5
500,2026-07-07,2302,60,35,47,0.1,13.12,616.64,554.98,5
501,2026-04-29,1569,8,17,3,0.08,9.49,28.47,26.19,3
502,2026-01-10,301,43,15,30,0.0,12.22,366.6,366.6,4
503,2026-04-19,1175,24,35,8,0.0,10.19,81.52,81.52,5
504,2026-02-09,2206,76,9,1,0.0,4.97,4.97,4.97,2
505,2026-07-15,1919,35,5,27,0.0,12.35,333.45,333.45,3
506,2026-02-22,1753,17,53,23,0.1,6.96,160.08,144.07,2
507,2026-02-20,1526,46,27,45,0.08,4.08,183.6,168.91,3
508,2026-02-24,1514,7,4,15,0.1,2.81,42.15,37.94,3
509,2026-05-22,2980,11,53,32,0.02,5.57,178.24,174.68,2
510,2026-05-06,1799,35,39,8,0.0,12.35,98.8,98.8,2
511,2026-07-28,1792,51,45,29,0.0,9.95,288.55,288.55,1
512,2026-04-02,1008,47,37,41,0.0,3.07,125.87,125.87,5
513,2026-03-04,1471,5,29,19,0.1,4.73,89.87,80.88,3
514,2026-01-11,2132,55,47,8,0.05,6.26,50.08,47.58,3
515,2026-01-02,2575,5,21,25,0.0,4.73,118.25,118.25,3
516,2026-03-24,2339,66,41,9,0.0,3.13,28.17,28.17,1
517,2026-07-23,1988,4,53,32,0.02,5.58,178.56,174.99,2
518,2026-04-26,2335,3,51,12,0.08,6.04,72.48,66.68,4
519,2026-07-16,99,42,34,33,0.1,10.25,338.25,304.42,3
520,2026-01-23,809,65,3,35,0.0,7.95,278.25,278.25,4
521,2026-01-21,730,62,1,49,0.05,7.28,356.72,338.88,1
522,2026-07-03,1962,49,26,10,0.08,3.37,33.7,31.0,4
523,2026-01-24,2261,15,40,46,0.08,6.73,309.58,284.81,4
524,2026-01-12,445,77,5,16,0.0,8.09,129.44,129.44,3
525,2026-03-30,579,2,25,8,0.0,9.61,76.88,76.88,4
526,2026-07-23,1487,28,25,45,0.0,7.94,357.3,357.3,4
527,2026-06-01,2905,61,28,28,0.05,7.6,212.8,202.16,5
528,2026-01-22,8,50,34,28,0.0,7.46,208.88,208.88,3
529,2026-07-04,2639,64,17,15,0.0,7.94,119.1,119.1,3
530,2026-07-05,581,62,36,9,0.0,7.28,65.52,65.52,1
531,2026-06-26,806,76,28,4,0.1,4.97,19.88,17.89,5
532,2026-07-18,1896,42,56,43,0.05,10.25,440.75,418.71,1
533,2026-02-22,2187,66,20,2,0.0,3.13,6.26,6.26,3
534,2026-08-04,2624,13,56,26,0.0,10.13,263.38,263.38,1
535,2026-03-12,17,14,58,14,0.0,4.75,66.5,66.5,1
536,2026-06-26,148,4,19,41,0.0,5.58,228.78,228.78,5
537,2026-05-08,1435,17,25,35,0.0,6.96,243.6,243.6,4
538,2026-06-21,1676,9,42,4,0.08,8.06,32.24,29.66,4
539,2026-05-19,783,66,28,7,0.0,3.13,21.91,21.91,5
540,2026-05-22,1911,40,43,8,0.02,8.23,65.84,64.52,4
541,2026-05-16,796,36,16,35,0.08,3.74,130.9,120.43,4
542,2026-06-21,2798,52,58,5,0.05,10.54,52.7,50.06,1
543,2026-06-12,533,29,42,12,0.0,9.08,108.96,108.96,4
544,2026-01-30,1966,46,6,24,0.0,4.08,97.92,97.92,5
545,2026-07-01,1591,1,15,10,0.0,3.6,36.0,36.0,4
546,2026-04-28,310,58,38,19,0.1,6.97,132.43,119.19,5
547,2026-03-13,1815,70,18,15,0.05,10.18,152.7,145.06,1
548,2026-04-24,441,4,25,21,0.1,5.58,117.18,105.46,4
549,2026-08-01,1619,7,39,2,0.0,2.81,5.62,5.62,2
550,2026-07-08,1908,11,21,18,0.0,5.57,100.26,100.26,3
551,2026-07-03,217,49,55,27,0.0,3.37,90.99,90.99,3
552,2026-04-12,647,61,38,21,0.08,7.6,159.6,146.83,5
553,2026-06-22,888,66,26,47,0.0,3.13,147.11,147.11,4
554,2026-03-26,2785,63,17,19,0.08,4.72,89.68,82.51,3
555,2026-05-31,664,47,18,15,0.02,3.07,46.05,45.13,1
556,2026-05-21,2763,57,3,8,0.1,4.61,36.88,33.19,4
557,2026-02-24,1602,23,6,31,0.0,9.9,306.9,306.9,5
558,2026-02-28,2846,60,47,28,0.1,13.12,367.36,330.62,3
559,2026-01-14,2494,15,47,3,0.1,6.73,20.19,18.17,3
560,2026-01-31,879,78,6,43,0.02,2.4,103.2,101.14,5
561,2026-04-06,1680,4,34,48,0.1,5.58,267.84,241.06,3
562,2026-04-16,2151,76,20,49,0.0,4.97,243.53,243.53,3
563,2026-02-06,236,37,42,39,0.05,7.86,306.54,291.21,4
564,2026-04-02,1990,52,36,6,0.1,10.54,63.24,56.92,1
565,2026-05-13,1379,13,48,44,0.0,10.13,445.72,445.72,5
566,2026-02-21,107,26,38,21,0.0,2.42,50.82,50.82,5
567,2026-03-16,2602,69,12,43,0.0,6.21,267.03,267.03,5
568,2026-03-22,797,2,40,12,0.02,9.61,115.32,113.01,4
569,2026-04-22,2623,16,51,34,0.0,9.42,320.28,320.28,4
570,2026-03-22,621,51,60,28,0.0,9.95,278.6,278.6,4
571,2026-06-12,1625,65,43,23,0.1,7.95,182.85,164.56,4
572,2026-03-14,1113,35,25,18,0.0,12.35,222.3,222.3,4
573,2026-04-06,2679,8,31,3,0.08,9.49,28.47,26.19,3
574,2026-03-25,2860,12,9,44,0.0,3.79,166.76,166.76,2
575,2026-02-10,2311,72,39,36,0.0,5.41,194.76,194.76,2
576,2026-05-31,2537,18,9,46,0.0,9.0,414.0,414.0,2
577,2026-02-21,2307,47,16,26,0.05,3.07,79.82,75.83,4
578,2026-03-07,881,75,31,16,0.0,5.8,92.8,92.8,3
579,2026-06-24,2762,31,29,31,0.1,4.2,130.2,117.18,3
580,2026-07-28,1591,6,24,18,0.02,8.96,161.28,158.05,5
581,2026-05-28,1031,66,39,47,0.0,3.13,147.11,147.11,2
582,2026-07-21,577,63,55,27,0.08,4.72,127.44,117.24,3
583,2026-07-07,2130,53,56,34,0.1,9.13,310.42,279.38,1
584,2026-04-16,833,73,31,32,0.05,8.39,268.48,255.06,3
585,2026-06-19,1959,63,34,20,0.05,4.72,94.4,89.68,3
586,2026-03-14,196,56,28,37,0.08,6.11,226.07,207.98,5
587,2026-04-12,1905,27,54,25,0.0,7.64,191.0,191.0,3
588,2026-04-28,1928,5,52,5,0.0,4.73,23.65,23.65,1
589,2026-07-31,1575,59,4,21,0.08,3.49,73.29,67.43,3
590,2026-07-06,1971,68,48,3,0.08,10.13,30.39,27.96,5
591,2026-04-18,2982,56,2,37,0.0,6.11,226.07,226.07,4
592,2026-05-24,2516,53,43,34,0.0,9.13,310.42,310.42,4
593,2026-02-14,1319,58,21,44,0.02,6.97,306.68,300.55,3
594,2026-06-26,2615,23,32,24,0.0,9.9,237.6,237.6,2
595,2026-05-02,2864,10,47,49,0.0,11.95,585.55,585.55,3
596,2026-04-28,481,51,15,33,0.02,9.95,328.35,321.78,4
597,2026-06-18,1077,76,8,19,0.0,4.97,94.43,94.43,4
598,2026-05-20,2230,11,35,15,0.1,5.57,83.55,75.19,5
599,2026-01-16,1545,6,51,47,0.08,8.96,421.12,387.43,4
600,2026-03-05,405,57,7,9,0.0,4.61,41.49,41.49,1
601,2026-02-08,1418,34,24,1,0.1,12.11,12.11,10.9,5
602,2026-06-11,1122,73,33,6,0.0,8.39,50.34,50.34,1
603,2026-01-08,2217,38,14,34,0.0,8.53,290.02,290.02,4
604,2026-02-14,1547,42,52,39,0.0,10.25,399.75,399.75,1
605,2026-05-12,420,5,36,25,0.0,4.73,118.25,118.25,1
606,2026-06-02,149,77,31,20,0.0,8.09,161.8,161.8,3
607,2026-04-21,862,27,9,9,0.1,7.64,68.76,61.88,2
608,2026-07-09,471,36,5,5,0.0,3.74,18.7,18.7,3
609,2026-07-22,2629,51,10,37,0.05,9.95,368.15,349.74,1
610,2026-01-30,814,69,2,13,0.0,6.21,80.73,80.73,4
611,2026-07-29,1904,64,33,49,0.08,7.94,389.06,357.94,1
612,2026-05-16,383,62,52,43,0.02,7.28,313.04,306.78,1
613,2026-05-20,1326,9,46,38,0.05,8.06,306.28,290.97,5
614,2026-01-21,2803,8,14,24,0.02,9.49,227.76,223.2,4
615,2026-05-17,1931,67,12,18,0.08,8.43,151.74,139.6,5
616,2026-06-09,865,74,32,42,0.05,5.29,222.18,211.07,2
617,2026-05-08,2244,50,47,3,0.0,7.46,22.38,22.38,3
618,2026-01-19,1504,73,47,47,0.08,8.39,394.33,362.78,3
619,2026-04-26,706,26,32,41,0.0,2.42,99.22,99.22,2
620,2026-07-25,2990,29,16,4,0.1,9.08,36.32,32.69,4
621,2026-06-09,2813,14,29,11,0.05,4.75,52.25,49.64,3
622,2026-01-31,1700,64,45,47,0.0,7.94,373.18,373.18,1
623,2026-07-31,100,54,53,33,0.02,3.71,122.43,119.98,2
624,2026-07-30,1235,18,5,19,0.0,9.0,171.0,171.0,3
625,2026-02-07,1542,80,47,41,0.0,3.52,144.32,144.32,3
626,2026-06-26,2790,3,45,35,0.1,6.04,211.4,190.26,1
627,2026-03-31,2199,62,13,46,0.1,7.28,334.88,301.39,4
628,2026-05-11,668,17,4,20,0.02,6.96,139.2,136.42,3
629,2026-04-08,1531,63,19,29,0.0,4.72,136.88,136.88,5
630,2026-06-22,539,39,17,31,0.0,4.8,148.8,148.8,3
631,2026-08-08,1422,19,7,3,0.08,3.17,9.51,8.75,1
632,2026-06-24,1607,5,16,33,0.02,4.73,156.09,152.97,4
633,2026-07-24,1530,50,12,36,0.02,7.46,268.56,263.19,5
634,2026-07-28,1282,13,54,7,0.08,10.13,70.91,65.24,3
635,2026-01-20,1312,36,6,40,0.0,3.74,149.6,149.6,5
636,2026-02-25,2391,77,33,22,0.1,8.09,177.98,160.18,1
637,2026-06-08,1518,72,20,21,0.1,5.41,113.61,102.25,3
638,2026-05-10,127,40,51,11,0.0,8.23,90.53,90.53,4
639,2026-01-12,2223,59,29,42,0.1,3.49,146.58,131.92,3
640,2026-01-21,1854,66,35,6,0.0,3.13,18.78,18.78,5
641,2026-04-25,2088,49,24,48,0.05,3.37,161.76,153.67,5
642,2026-05-16,2133,17,49,30,0.05,6.96,208.8,198.36,4
643,2026-02-06,520,65,41,12,0.1,7.95,95.4,85.86,1
644,2026-02-07,2916,8,34,34,0.0,9.49,322.66,322.66,3
645,2026-01-29,2972,42,24,36,0.05,10.25,369.0,350.55,5
646,2026-05-05,438,63,27,13,0.08,4.72,61.36,56.45,3
647,2026-01-02,657,46,16,43,0.0,4.08,175.44,175.44,4
648,2026-05-06,739,28,40,1,0.0,7.94,7.94,7.94,4
649,2026-04-15,2900,34,18,7,0.0,12.11,84.77,84.77,1
650,2026-04-13,2798,37,18,48,0.02,7.86,377.28,369.73,1
651,2026-05-30,796,60,28,38,0.02,13.12,498.56,488.59,5
652,2026-04-25,1892,80,56,24,0.08,3.52,84.48,77.72,1
653,2026-06-10,731,63,27,16,0.0,4.72,75.52,75.52,3
654,2026-06-18,115,26,55,32,0.1,2.42,77.44,69.7,3
655,2026-07-22,691,9,32,34,0.0,8.06,274.04,274.04,2
656,2026-06-25,233,38,5,4,0.05,8.53,34.12,32.41,3
657,2026-04-24,2544,69,36,22,0.02,6.21,136.62,133.89,1
658,2026-04-19,2357,51,56,31,0.02,9.95,308.45,302.28,1
659,2026-02-21,553,26,53,29,0.02,2.42,70.18,68.78,2
660,2026-05-12,1703,8,11,38,0.05,9.49,360.62,342.59,3
661,2026-01-31,616,21,17,45,0.08,13.18,593.1,545.65,3
662,2026-07-24,1697,58,41,3,0.08,6.97,20.91,19.24,1
663,2026-07-05,2688,54,27,27,0.0,3.71,100.17,100.17,3
664,2026-01-27,2640,37,50,26,0.0,7.86,204.36,204.36,4
665,2026-06-22,2500,27,32,11,0.0,7.64,84.04,84.04,2
666,2026-01-26,724,15,15,7,0.05,6.73,47.11,44.75,4
667,2026-06-08,573,78,20,45,0.0,2.4,108.0,108.0,3
668,2026-01-20,482,35,7,8,0.08,12.35,98.8,90.9,1
669,2026-04-18,382,62,18,22,0.0,7.28,160.16,160.16,1
670,2026-05-25,1842,37,46,31,0.1,7.86,243.66,219.29,5
671,2026-06-10,1976,46,14,24,0.1,4.08,97.92,88.13,4
672,2026-04-03,2648,52,27,31,0.0,10.54,326.74,326.74,3
673,2026-07-22,272,29,11,2,0.1,9.08,18.16,16.34,3
674,2026-06-20,796,75,30,28,0.1,5.8,162.4,146.16,3
675,2026-02-15,2184,37,58,40,0.08,7.86,314.4,289.25,1
676,2026-05-28,2044,62,46,25,0.05,7.28,182.0,172.9,5
677,2026-06-10,1283,74,46,49,0.0,5.29,259.21,259.21,5
678,2026-03-15,458,31,16,24,0.0,4.2,100.8,100.8,4
679,2026-06-12,1453,19,19,16,0.0,3.17,50.72,50.72,5
680,2026-07-17,516,78,6,24,0.1,2.4,57.6,51.84,5
681,2026-06-29,1607,63,56,15,0.05,4.72,70.8,67.26,1
682,2026-06-17,2705,64,58,17,0.0,7.94,134.98,134.98,1
683,2026-05-20,588,76,21,23,0.0,4.97,114.31,114.31,3
684,2026-03-01,354,3,42,13,0.1,6.04,78.52,70.67,4
685,2026-06-24,2213,76,13,2,0.02,4.97,9.94,9.74,4
686,2026-03-22,74,10,40,14,0.02,11.95,167.3,163.95,4
687,2026-04-28,2951,12,6,2,0.1,3.79,7.58,6.82,5
688,2026-03-11,2325,18,20,45,0.05,9.0,405.0,384.75,3
689,2026-03-10,1211,10,24,43,0.0,11.95,513.85,513.85,5
690,2026-02-04,1088,7,60,14,0.08,2.81,39.34,36.19,4
691,2026-07-31,1161,11,29,44,0.0,5.57,245.08,245.08,3
692,2026-02-02,1190,39,14,19,0.1,4.8,91.2,82.08,4
693,2026-01-19,2519,30,3,19,0.0,7.33,139.27,139.27,4
694,2026-07-25,2400,28,11,25,0.1,7.94,198.5,178.65,3
695,2026-05-03,614,14,15,45,0.0,4.75,213.75,213.75,4
696,2026-04-07,540,78,20,37,0.02,2.4,88.8,87.02,3
697,2026-06-12,1622,27,9,32,0.0,7.64,244.48,244.48,2
698,2026-03-26,1951,38,45,39,0.05,8.53,332.67,316.04,1
699,2026-01-29,2182,12,24,43,0.02,3.79,162.97,159.71,5
700,2026-06-10,941,17,15,36,0.08,6.96,250.56,230.52,4
701,2026-02-08,1448,19,32,23,0.02,3.17,72.91,71.45,2
702,2026-05-02,313,78,19,15,0.0,2.4,36.0,36.0,5
703,2026-07-28,1368,15,42,23,0.08,6.73,154.79,142.41,4
704,2026-07-25,2063,42,32,8,0.0,10.25,82.0,82.0,2
705,2026-03-21,914,44,56,30,0.0,9.44,283.2,283.2,1
706,2026-06-21,956,6,39,41,0.08,8.96,367.36,337.97,2
707,2026-05-15,1387,29,23,2,0.1,9.08,18.16,16.34,1
708,2026-04-16,2600,7,9,43,0.02,2.81,120.83,118.41,2
709,2026-01-31,1813,14,7,32,0.1,4.75,152.0,136.8,1
710,2026-03-24,2758,55,40,45,0.0,6.26,281.7,281.7,4
711,2026-05-24,186,46,2,35,0.0,4.08,142.8,142.8,4
712,2026-08-06,2548,40,23,43,0.1,8.23,353.89,318.5,1
713,2026-01-02,132,18,2,37,0.08,9.0,333.0,306.36,4
714,2026-06-07,968,50,21,18,0.02,7.46,134.28,131.59,3
715,2026-07-06,1280,73,54,27,0.08,8.39,226.53,208.41,3
716,2026-07-29,710,68,5,8,0.1,10.13,81.04,72.94,3
717,2026-04-04,2968,14,59,42,0.0,4.75,199.5,199.5,4
718,2026-01-27,2679,55,59,33,0.0,6.26,206.58,206.58,4
719,2026-03-01,1714,20,52,29,0.05,10.02,290.58,276.05,1
720,2026-07-07,1359,69,42,32,0.1,6.21,198.72,178.85,4
721,2026-07-13,2286,38,11,35,0.05,8.53,298.55,283.62,3
722,2026-05-21,2124,60,6,13,0.0,13.12,170.56,170.56,5
723,2026-01-28,1442,44,56,31,0.0,9.44,292.64,292.64,1
724,2026-01-27,2482,54,22,31,0.0,3.71,115.01,115.01,2
725,2026-04-16,579,75,27,34,0.08,5.8,197.2,181.42,3
726,2026-05-10,834,11,5,49,0.0,5.57,272.93,272.93,3
727,2026-01-08,53,73,4,17,0.02,8.39,142.63,139.78,3
728,2026-05-31,358,39,33,9,0.05,4.8,43.2,41.04,1
729,2026-04-30,597,12,25,49,0.0,3.79,185.71,185.71,4
730,2026-01-03,1875,35,43,19,0.0,12.35,234.65,234.65,4
731,2026-01-22,2567,5,51,14,0.08,4.73,66.22,60.92,4
732,2026-04-10,1771,44,4,20,0.05,9.44,188.8,179.36,3
733,2026-06-08,1337,38,59,39,0.08,8.53,332.67,306.06,4
734,2026-07-01,811,32,56,11,0.02,5.34,58.74,57.57,1
735,2026-04-05,305,36,35,1,0.0,3.74,3.74,3.74,5
736,2026-03-06,1755,50,23,39,0.05,7.46,290.94,276.39,1
737,2026-08-02,423,67,10,26,0.0,8.43,219.18,219.18,1
738,2026-04-11,2372,32,15,35,0.0,5.34,186.9,186.9,4
739,2026-03-11,1227,2,43,14,0.08,9.61,134.54,123.78,4
740,2026-04-08,1051,45,8,11,0.0,10.01,110.11,110.11,4
741,2026-01-03,80,76,58,23,0.1,4.97,114.31,102.88,1
742,2026-03-08,727,32,9,43,0.05,5.34,229.62,218.14,2
743,2026-04-24,41,10,46,37,0.1,11.95,442.15,397.94,5
744,2026-07-22,2176,73,51,21,0.02,8.39,176.19,172.67,4
745,2026-06-12,1470,34,18,9,0.02,12.11,108.99,106.81,1
746,2026-06-21,2358,30,29,27,0.0,7.33,197.91,197.91,3
747,2026-04-30,1696,24,35,3,0.1,10.19,30.57,27.51,5
748,2026-01-25,2863,59,48,34,0.05,3.49,118.66,112.73,5
749,2026-03-28,2352,12,4,22,0.08,3.79,83.38,76.71,3
750,2026-08-08,443,50,14,43,0.0,7.46,320.78,320.78,4
751,2026-01-10,350,28,9,48,0.0,7.94,381.12,381.12,2
752,2026-07-13,2668,31,20,12,0.0,4.2,50.4,50.4,3
753,2026-05-31,808,18,41,6,0.02,9.0,54.0,52.92,1
754,2026-03-04,2296,65,25,30,0.08,7.95,238.5,219.42,4
755,2026-06-21,1886,37,30,3,0.0,7.86,23.58,23.58,3
756,2026-07-04,2106,75,28,33,0.0,5.8,191.4,191.4,5
757,2026-01-10,801,67,1,44,0.0,8.43,370.92,370.92,1
758,2026-01-24,940,61,6,44,0.02,7.6,334.4,327.71,5
759,2026-05-27,1665,37,14,38,0.0,7.86,298.68,298.68,4
760,2026-08-08,67,76,3,38,0.0,4.97,188.86,188.86,4
761,2026-01-06,935,47,50,13,0.0,3.07,39.91,39.91,4
762,2026-05-27,1523,35,60,45,0.02,12.35,555.75,544.64,4
763,2026-01-31,614,28,30,37,0.0,7.94,293.78,293.78,3
764,2026-05-24,858,74,40,4,0.1,5.29,21.16,19.04,4
765,2026-05-18,2951,21,4,30,0.1,13.18,395.4,355.86,3
766,2026-01-20,870,71,4,21,0.02,5.85,122.85,120.39,3
767,2026-05-30,2708,19,37,8,0.1,3.17,25.36,22.82,5
768,2026-07-17,2782,61,47,16,0.1,7.6,121.6,109.44,3
769,2026-07-09,2022,23,56,46,0.0,9.9,455.4,455.4,1
770,2026-01-07,459,67,22,25,0.02,8.43,210.75,206.54,2
771,2026-02-24,618,67,26,8,0.0,8.43,67.44,67.44,4
772,2026-02-22,2803,59,48,40,0.0,3.49,139.6,139.6,5
773,2026-04-10,5,80,9,12,0.05,3.52,42.24,40.13,2
774,2026-02-01,1512,41,57,25,0.02,7.66,191.5,187.67,3
775,2026-07-07,1789,68,18,7,0.05,10.13,70.91,67.36,1
776,2026-06-20,2515,45,2,2,0.0,10.01,20.02,20.02,4
777,2026-06-27,2686,4,48,49,0.08,5.58,273.42,251.55,5
778,2026-02-13,851,34,58,33,0.02,12.11,399.63,391.64,1
